id,xmin,xmax,ymin,ymax
623,-43.713909823799900,-43.701909823799900,-22.772304828900000,-22.760304828900000
624,-43.701909823799900,-43.689909823799900,-22.772304828900000,-22.760304828900000
625,-43.689909823799900,-43.677909823799900,-22.772304828900000,-22.760304828900000
626,-43.677909823799900,-43.665909823799900,-22.772304828900000,-22.760304828900000
627,-43.665909823799900,-43.653909823799900,-22.772304828900000,-22.760304828900000
628,-43.653909823799900,-43.641909823799900,-22.772304828900000,-22.760304828900000
629,-43.641909823799900,-43.629909823799900,-22.772304828900000,-22.760304828900000
630,-43.629909823799900,-43.617909823799900,-22.772304828900000,-22.760304828900000
631,-43.617909823799900,-43.605909823799900,-22.772304828900000,-22.760304828900000
632,-43.605909823799900,-43.593909823799900,-22.772304828900000,-22.760304828900000
633,-43.593909823799900,-43.581909823799900,-22.772304828900000,-22.760304828900000
634,-43.581909823799900,-43.569909823799900,-22.772304828900000,-22.760304828900000
635,-43.569909823799900,-43.557909823799900,-22.772304828900000,-22.760304828900000
636,-43.557909823799900,-43.545909823799900,-22.772304828900000,-22.760304828900000
637,-43.545909823799900,-43.533909823799900,-22.772304828900000,-22.760304828900000
638,-43.533909823799900,-43.521909823799900,-22.772304828900000,-22.760304828900000
639,-43.521909823799900,-43.509909823799900,-22.772304828900000,-22.760304828900000
640,-43.509909823799900,-43.497909823799900,-22.772304828900000,-22.760304828900000
641,-43.497909823799900,-43.485909823799900,-22.772304828900000,-22.760304828900000
642,-43.485909823799900,-43.473909823799900,-22.772304828900000,-22.760304828900000
643,-43.473909823799900,-43.461909823799900,-22.772304828900000,-22.760304828900000
644,-43.461909823799900,-43.449909823799900,-22.772304828900000,-22.760304828900000
645,-43.449909823799900,-43.437909823799900,-22.772304828900000,-22.760304828900000
646,-43.437909823799900,-43.425909823799900,-22.772304828900000,-22.760304828900000
647,-43.425909823799900,-43.413909823799900,-22.772304828900000,-22.760304828900000
648,-43.413909823799900,-43.401909823799900,-22.772304828900000,-22.760304828900000
649,-43.401909823799900,-43.389909823799900,-22.772304828900000,-22.760304828900000
650,-43.389909823799900,-43.377909823799900,-22.772304828900000,-22.760304828900000
651,-43.377909823799900,-43.365909823799900,-22.772304828900000,-22.760304828900000
652,-43.365909823799900,-43.353909823799900,-22.772304828900000,-22.760304828900000
653,-43.353909823799900,-43.341909823799900,-22.772304828900000,-22.760304828900000
654,-43.341909823799900,-43.329909823799900,-22.772304828900000,-22.760304828900000
655,-43.329909823799900,-43.317909823799900,-22.772304828900000,-22.760304828900000
656,-43.317909823799900,-43.305909823799900,-22.772304828900000,-22.760304828900000
657,-43.305909823799900,-43.293909823799900,-22.772304828900000,-22.760304828900000
658,-43.293909823799900,-43.281909823799900,-22.772304828900000,-22.760304828900000
659,-43.281909823799900,-43.269909823799900,-22.772304828900000,-22.760304828900000
660,-43.269909823799900,-43.257909823799900,-22.772304828900000,-22.760304828900000
661,-43.257909823799900,-43.245909823799900,-22.772304828900000,-22.760304828900000
662,-43.245909823799900,-43.233909823799900,-22.772304828900000,-22.760304828900000
663,-43.233909823799900,-43.221909823799900,-22.772304828900000,-22.760304828900000
664,-43.221909823799900,-43.209909823799900,-22.772304828900000,-22.760304828900000
665,-43.209909823799900,-43.197909823799900,-22.772304828900000,-22.760304828900000
666,-43.197909823799900,-43.185909823799900,-22.772304828900000,-22.760304828900000
667,-43.185909823799900,-43.173909823799900,-22.772304828900000,-22.760304828900000
668,-43.173909823799900,-43.161909823799900,-22.772304828900000,-22.760304828900000
669,-43.161909823799900,-43.149909823799900,-22.772304828900000,-22.760304828900000
670,-43.149909823799900,-43.137909823799900,-22.772304828900000,-22.760304828900000
671,-43.137909823799900,-43.125909823799900,-22.772304828900000,-22.760304828900000
672,-43.125909823799900,-43.113909823799900,-22.772304828900000,-22.760304828900000
673,-43.113909823799900,-43.101909823799900,-22.772304828900000,-22.760304828900000
674,-43.101909823799900,-43.089909823799900,-22.772304828900000,-22.760304828900000
675,-43.089909823799900,-43.077909823799900,-22.772304828900000,-22.760304828900000
676,-43.077909823799900,-43.065909823799900,-22.772304828900000,-22.760304828900000
677,-43.065909823799900,-43.053909823799900,-22.772304828900000,-22.760304828900000
678,-43.053909823799900,-43.041909823799900,-22.772304828900000,-22.760304828900000
679,-43.041909823799900,-43.029909823799900,-22.772304828900000,-22.760304828900000
680,-43.845909823800000,-43.833909823799900,-22.784304828900000,-22.772304828900000
681,-43.833909823799900,-43.821909823799900,-22.784304828900000,-22.772304828900000
682,-43.821909823799900,-43.809909823799900,-22.784304828900000,-22.772304828900000
683,-43.809909823799900,-43.797909823799900,-22.784304828900000,-22.772304828900000
684,-43.797909823799900,-43.785909823799900,-22.784304828900000,-22.772304828900000
685,-43.785909823799900,-43.773909823799900,-22.784304828900000,-22.772304828900000
686,-43.773909823799900,-43.761909823799900,-22.784304828900000,-22.772304828900000
687,-43.761909823799900,-43.749909823799900,-22.784304828900000,-22.772304828900000
688,-43.749909823799900,-43.737909823799900,-22.784304828900000,-22.772304828900000
689,-43.737909823799900,-43.725909823799900,-22.784304828900000,-22.772304828900000
690,-43.725909823799900,-43.713909823799900,-22.784304828900000,-22.772304828900000
691,-43.713909823799900,-43.701909823799900,-22.784304828900000,-22.772304828900000
692,-43.701909823799900,-43.689909823799900,-22.784304828900000,-22.772304828900000
693,-43.689909823799900,-43.677909823799900,-22.784304828900000,-22.772304828900000
694,-43.677909823799900,-43.665909823799900,-22.784304828900000,-22.772304828900000
695,-43.665909823799900,-43.653909823799900,-22.784304828900000,-22.772304828900000
696,-43.653909823799900,-43.641909823799900,-22.784304828900000,-22.772304828900000
697,-43.641909823799900,-43.629909823799900,-22.784304828900000,-22.772304828900000
698,-43.629909823799900,-43.617909823799900,-22.784304828900000,-22.772304828900000
699,-43.617909823799900,-43.605909823799900,-22.784304828900000,-22.772304828900000
700,-43.605909823799900,-43.593909823799900,-22.784304828900000,-22.772304828900000
701,-43.593909823799900,-43.581909823799900,-22.784304828900000,-22.772304828900000
702,-43.581909823799900,-43.569909823799900,-22.784304828900000,-22.772304828900000
703,-43.569909823799900,-43.557909823799900,-22.784304828900000,-22.772304828900000
704,-43.557909823799900,-43.545909823799900,-22.784304828900000,-22.772304828900000
705,-43.545909823799900,-43.533909823799900,-22.784304828900000,-22.772304828900000
706,-43.533909823799900,-43.521909823799900,-22.784304828900000,-22.772304828900000
707,-43.521909823799900,-43.509909823799900,-22.784304828900000,-22.772304828900000
708,-43.509909823799900,-43.497909823799900,-22.784304828900000,-22.772304828900000
709,-43.497909823799900,-43.485909823799900,-22.784304828900000,-22.772304828900000
710,-43.485909823799900,-43.473909823799900,-22.784304828900000,-22.772304828900000
711,-43.473909823799900,-43.461909823799900,-22.784304828900000,-22.772304828900000
712,-43.461909823799900,-43.449909823799900,-22.784304828900000,-22.772304828900000
713,-43.449909823799900,-43.437909823799900,-22.784304828900000,-22.772304828900000
714,-43.437909823799900,-43.425909823799900,-22.784304828900000,-22.772304828900000
715,-43.425909823799900,-43.413909823799900,-22.784304828900000,-22.772304828900000
716,-43.413909823799900,-43.401909823799900,-22.784304828900000,-22.772304828900000
717,-43.401909823799900,-43.389909823799900,-22.784304828900000,-22.772304828900000
718,-43.389909823799900,-43.377909823799900,-22.784304828900000,-22.772304828900000
719,-43.377909823799900,-43.365909823799900,-22.784304828900000,-22.772304828900000
720,-43.365909823799900,-43.353909823799900,-22.784304828900000,-22.772304828900000
721,-43.353909823799900,-43.341909823799900,-22.784304828900000,-22.772304828900000
722,-43.341909823799900,-43.329909823799900,-22.784304828900000,-22.772304828900000
723,-43.329909823799900,-43.317909823799900,-22.784304828900000,-22.772304828900000
724,-43.317909823799900,-43.305909823799900,-22.784304828900000,-22.772304828900000
725,-43.305909823799900,-43.293909823799900,-22.784304828900000,-22.772304828900000
726,-43.293909823799900,-43.281909823799900,-22.784304828900000,-22.772304828900000
727,-43.281909823799900,-43.269909823799900,-22.784304828900000,-22.772304828900000
728,-43.269909823799900,-43.257909823799900,-22.784304828900000,-22.772304828900000
729,-43.257909823799900,-43.245909823799900,-22.784304828900000,-22.772304828900000
730,-43.245909823799900,-43.233909823799900,-22.784304828900000,-22.772304828900000
731,-43.233909823799900,-43.221909823799900,-22.784304828900000,-22.772304828900000
732,-43.221909823799900,-43.209909823799900,-22.784304828900000,-22.772304828900000
733,-43.209909823799900,-43.197909823799900,-22.784304828900000,-22.772304828900000
734,-43.197909823799900,-43.185909823799900,-22.784304828900000,-22.772304828900000
735,-43.185909823799900,-43.173909823799900,-22.784304828900000,-22.772304828900000
736,-43.173909823799900,-43.161909823799900,-22.784304828900000,-22.772304828900000
737,-43.161909823799900,-43.149909823799900,-22.784304828900000,-22.772304828900000
738,-43.149909823799900,-43.137909823799900,-22.784304828900000,-22.772304828900000
739,-43.137909823799900,-43.125909823799900,-22.784304828900000,-22.772304828900000
740,-43.125909823799900,-43.113909823799900,-22.784304828900000,-22.772304828900000
741,-43.113909823799900,-43.101909823799900,-22.784304828900000,-22.772304828900000
742,-43.101909823799900,-43.089909823799900,-22.784304828900000,-22.772304828900000
743,-43.089909823799900,-43.077909823799900,-22.784304828900000,-22.772304828900000
744,-43.077909823799900,-43.065909823799900,-22.784304828900000,-22.772304828900000
745,-43.065909823799900,-43.053909823799900,-22.784304828900000,-22.772304828900000
746,-43.053909823799900,-43.041909823799900,-22.784304828900000,-22.772304828900000
747,-43.041909823799900,-43.029909823799900,-22.784304828900000,-22.772304828900000
748,-43.845909823800000,-43.833909823799900,-22.796304828900000,-22.784304828900000
749,-43.833909823799900,-43.821909823799900,-22.796304828900000,-22.784304828900000
750,-43.821909823799900,-43.809909823799900,-22.796304828900000,-22.784304828900000
751,-43.809909823799900,-43.797909823799900,-22.796304828900000,-22.784304828900000
752,-43.797909823799900,-43.785909823799900,-22.796304828900000,-22.784304828900000
753,-43.785909823799900,-43.773909823799900,-22.796304828900000,-22.784304828900000
754,-43.773909823799900,-43.761909823799900,-22.796304828900000,-22.784304828900000
755,-43.761909823799900,-43.749909823799900,-22.796304828900000,-22.784304828900000
756,-43.749909823799900,-43.737909823799900,-22.796304828900000,-22.784304828900000
757,-43.737909823799900,-43.725909823799900,-22.796304828900000,-22.784304828900000
758,-43.725909823799900,-43.713909823799900,-22.796304828900000,-22.784304828900000
759,-43.713909823799900,-43.701909823799900,-22.796304828900000,-22.784304828900000
760,-43.701909823799900,-43.689909823799900,-22.796304828900000,-22.784304828900000
761,-43.689909823799900,-43.677909823799900,-22.796304828900000,-22.784304828900000
762,-43.677909823799900,-43.665909823799900,-22.796304828900000,-22.784304828900000
763,-43.665909823799900,-43.653909823799900,-22.796304828900000,-22.784304828900000
764,-43.653909823799900,-43.641909823799900,-22.796304828900000,-22.784304828900000
765,-43.641909823799900,-43.629909823799900,-22.796304828900000,-22.784304828900000
766,-43.629909823799900,-43.617909823799900,-22.796304828900000,-22.784304828900000
767,-43.617909823799900,-43.605909823799900,-22.796304828900000,-22.784304828900000
768,-43.605909823799900,-43.593909823799900,-22.796304828900000,-22.784304828900000
769,-43.593909823799900,-43.581909823799900,-22.796304828900000,-22.784304828900000
770,-43.581909823799900,-43.569909823799900,-22.796304828900000,-22.784304828900000
771,-43.569909823799900,-43.557909823799900,-22.796304828900000,-22.784304828900000
772,-43.557909823799900,-43.545909823799900,-22.796304828900000,-22.784304828900000
773,-43.545909823799900,-43.533909823799900,-22.796304828900000,-22.784304828900000
774,-43.533909823799900,-43.521909823799900,-22.796304828900000,-22.784304828900000
775,-43.521909823799900,-43.509909823799900,-22.796304828900000,-22.784304828900000
776,-43.509909823799900,-43.497909823799900,-22.796304828900000,-22.784304828900000
777,-43.497909823799900,-43.485909823799900,-22.796304828900000,-22.784304828900000
778,-43.485909823799900,-43.473909823799900,-22.796304828900000,-22.784304828900000
779,-43.473909823799900,-43.461909823799900,-22.796304828900000,-22.784304828900000
780,-43.461909823799900,-43.449909823799900,-22.796304828900000,-22.784304828900000
781,-43.449909823799900,-43.437909823799900,-22.796304828900000,-22.784304828900000
782,-43.437909823799900,-43.425909823799900,-22.796304828900000,-22.784304828900000
783,-43.425909823799900,-43.413909823799900,-22.796304828900000,-22.784304828900000
784,-43.413909823799900,-43.401909823799900,-22.796304828900000,-22.784304828900000
785,-43.401909823799900,-43.389909823799900,-22.796304828900000,-22.784304828900000
786,-43.389909823799900,-43.377909823799900,-22.796304828900000,-22.784304828900000
787,-43.377909823799900,-43.365909823799900,-22.796304828900000,-22.784304828900000
788,-43.365909823799900,-43.353909823799900,-22.796304828900000,-22.784304828900000
789,-43.353909823799900,-43.341909823799900,-22.796304828900000,-22.784304828900000
790,-43.341909823799900,-43.329909823799900,-22.796304828900000,-22.784304828900000
791,-43.329909823799900,-43.317909823799900,-22.796304828900000,-22.784304828900000
792,-43.317909823799900,-43.305909823799900,-22.796304828900000,-22.784304828900000
793,-43.305909823799900,-43.293909823799900,-22.796304828900000,-22.784304828900000
794,-43.293909823799900,-43.281909823799900,-22.796304828900000,-22.784304828900000
795,-43.281909823799900,-43.269909823799900,-22.796304828900000,-22.784304828900000
796,-43.269909823799900,-43.257909823799900,-22.796304828900000,-22.784304828900000
797,-43.257909823799900,-43.245909823799900,-22.796304828900000,-22.784304828900000
798,-43.245909823799900,-43.233909823799900,-22.796304828900000,-22.784304828900000
799,-43.233909823799900,-43.221909823799900,-22.796304828900000,-22.784304828900000
800,-43.221909823799900,-43.209909823799900,-22.796304828900000,-22.784304828900000
801,-43.209909823799900,-43.197909823799900,-22.796304828900000,-22.784304828900000
802,-43.197909823799900,-43.185909823799900,-22.796304828900000,-22.784304828900000
803,-43.185909823799900,-43.173909823799900,-22.796304828900000,-22.784304828900000
804,-43.173909823799900,-43.161909823799900,-22.796304828900000,-22.784304828900000
805,-43.161909823799900,-43.149909823799900,-22.796304828900000,-22.784304828900000
806,-43.149909823799900,-43.137909823799900,-22.796304828900000,-22.784304828900000
807,-43.137909823799900,-43.125909823799900,-22.796304828900000,-22.784304828900000
808,-43.125909823799900,-43.113909823799900,-22.796304828900000,-22.784304828900000
809,-43.113909823799900,-43.101909823799900,-22.796304828900000,-22.784304828900000
810,-43.101909823799900,-43.089909823799900,-22.796304828900000,-22.784304828900000
811,-43.089909823799900,-43.077909823799900,-22.796304828900000,-22.784304828900000
812,-43.077909823799900,-43.065909823799900,-22.796304828900000,-22.784304828900000
813,-43.065909823799900,-43.053909823799900,-22.796304828900000,-22.784304828900000
814,-43.053909823799900,-43.041909823799900,-22.796304828900000,-22.784304828900000
815,-43.041909823799900,-43.029909823799900,-22.796304828900000,-22.784304828900000
816,-43.845909823800000,-43.833909823799900,-22.808304828900000,-22.796304828900000
817,-43.833909823799900,-43.821909823799900,-22.808304828900000,-22.796304828900000
818,-43.821909823799900,-43.809909823799900,-22.808304828900000,-22.796304828900000
819,-43.809909823799900,-43.797909823799900,-22.808304828900000,-22.796304828900000
820,-43.797909823799900,-43.785909823799900,-22.808304828900000,-22.796304828900000
821,-43.785909823799900,-43.773909823799900,-22.808304828900000,-22.796304828900000
822,-43.773909823799900,-43.761909823799900,-22.808304828900000,-22.796304828900000
823,-43.761909823799900,-43.749909823799900,-22.808304828900000,-22.796304828900000
824,-43.749909823799900,-43.737909823799900,-22.808304828900000,-22.796304828900000
825,-43.737909823799900,-43.725909823799900,-22.808304828900000,-22.796304828900000
826,-43.725909823799900,-43.713909823799900,-22.808304828900000,-22.796304828900000
827,-43.713909823799900,-43.701909823799900,-22.808304828900000,-22.796304828900000
828,-43.701909823799900,-43.689909823799900,-22.808304828900000,-22.796304828900000
829,-43.689909823799900,-43.677909823799900,-22.808304828900000,-22.796304828900000
830,-43.677909823799900,-43.665909823799900,-22.808304828900000,-22.796304828900000
831,-43.665909823799900,-43.653909823799900,-22.808304828900000,-22.796304828900000
832,-43.653909823799900,-43.641909823799900,-22.808304828900000,-22.796304828900000
833,-43.641909823799900,-43.629909823799900,-22.808304828900000,-22.796304828900000
834,-43.629909823799900,-43.617909823799900,-22.808304828900000,-22.796304828900000
835,-43.617909823799900,-43.605909823799900,-22.808304828900000,-22.796304828900000
836,-43.605909823799900,-43.593909823799900,-22.808304828900000,-22.796304828900000
837,-43.593909823799900,-43.581909823799900,-22.808304828900000,-22.796304828900000
838,-43.581909823799900,-43.569909823799900,-22.808304828900000,-22.796304828900000
839,-43.569909823799900,-43.557909823799900,-22.808304828900000,-22.796304828900000
840,-43.557909823799900,-43.545909823799900,-22.808304828900000,-22.796304828900000
841,-43.545909823799900,-43.533909823799900,-22.808304828900000,-22.796304828900000
842,-43.533909823799900,-43.521909823799900,-22.808304828900000,-22.796304828900000
843,-43.521909823799900,-43.509909823799900,-22.808304828900000,-22.796304828900000
844,-43.509909823799900,-43.497909823799900,-22.808304828900000,-22.796304828900000
845,-43.497909823799900,-43.485909823799900,-22.808304828900000,-22.796304828900000
846,-43.485909823799900,-43.473909823799900,-22.808304828900000,-22.796304828900000
847,-43.473909823799900,-43.461909823799900,-22.808304828900000,-22.796304828900000
848,-43.461909823799900,-43.449909823799900,-22.808304828900000,-22.796304828900000
849,-43.449909823799900,-43.437909823799900,-22.808304828900000,-22.796304828900000
850,-43.437909823799900,-43.425909823799900,-22.808304828900000,-22.796304828900000
851,-43.425909823799900,-43.413909823799900,-22.808304828900000,-22.796304828900000
852,-43.413909823799900,-43.401909823799900,-22.808304828900000,-22.796304828900000
853,-43.401909823799900,-43.389909823799900,-22.808304828900000,-22.796304828900000
854,-43.389909823799900,-43.377909823799900,-22.808304828900000,-22.796304828900000
855,-43.377909823799900,-43.365909823799900,-22.808304828900000,-22.796304828900000
856,-43.365909823799900,-43.353909823799900,-22.808304828900000,-22.796304828900000
857,-43.353909823799900,-43.341909823799900,-22.808304828900000,-22.796304828900000
858,-43.341909823799900,-43.329909823799900,-22.808304828900000,-22.796304828900000
859,-43.329909823799900,-43.317909823799900,-22.808304828900000,-22.796304828900000
860,-43.317909823799900,-43.305909823799900,-22.808304828900000,-22.796304828900000
861,-43.305909823799900,-43.293909823799900,-22.808304828900000,-22.796304828900000
862,-43.293909823799900,-43.281909823799900,-22.808304828900000,-22.796304828900000
863,-43.281909823799900,-43.269909823799900,-22.808304828900000,-22.796304828900000
864,-43.269909823799900,-43.257909823799900,-22.808304828900000,-22.796304828900000
865,-43.257909823799900,-43.245909823799900,-22.808304828900000,-22.796304828900000
866,-43.245909823799900,-43.233909823799900,-22.808304828900000,-22.796304828900000
867,-43.233909823799900,-43.221909823799900,-22.808304828900000,-22.796304828900000
868,-43.221909823799900,-43.209909823799900,-22.808304828900000,-22.796304828900000
869,-43.209909823799900,-43.197909823799900,-22.808304828900000,-22.796304828900000
870,-43.197909823799900,-43.185909823799900,-22.808304828900000,-22.796304828900000
871,-43.185909823799900,-43.173909823799900,-22.808304828900000,-22.796304828900000
872,-43.173909823799900,-43.161909823799900,-22.808304828900000,-22.796304828900000
873,-43.161909823799900,-43.149909823799900,-22.808304828900000,-22.796304828900000
874,-43.149909823799900,-43.137909823799900,-22.808304828900000,-22.796304828900000
875,-43.137909823799900,-43.125909823799900,-22.808304828900000,-22.796304828900000
876,-43.125909823799900,-43.113909823799900,-22.808304828900000,-22.796304828900000
877,-43.113909823799900,-43.101909823799900,-22.808304828900000,-22.796304828900000
878,-43.101909823799900,-43.089909823799900,-22.808304828900000,-22.796304828900000
879,-43.089909823799900,-43.077909823799900,-22.808304828900000,-22.796304828900000
880,-43.077909823799900,-43.065909823799900,-22.808304828900000,-22.796304828900000
881,-43.065909823799900,-43.053909823799900,-22.808304828900000,-22.796304828900000
882,-43.053909823799900,-43.041909823799900,-22.808304828900000,-22.796304828900000
883,-43.041909823799900,-43.029909823799900,-22.808304828900000,-22.796304828900000
884,-43.845909823800000,-43.833909823799900,-22.820304828900000,-22.808304828900000
885,-43.833909823799900,-43.821909823799900,-22.820304828900000,-22.808304828900000
886,-43.821909823799900,-43.809909823799900,-22.820304828900000,-22.808304828900000
887,-43.809909823799900,-43.797909823799900,-22.820304828900000,-22.808304828900000
888,-43.797909823799900,-43.785909823799900,-22.820304828900000,-22.808304828900000
889,-43.785909823799900,-43.773909823799900,-22.820304828900000,-22.808304828900000
890,-43.773909823799900,-43.761909823799900,-22.820304828900000,-22.808304828900000
891,-43.761909823799900,-43.749909823799900,-22.820304828900000,-22.808304828900000
892,-43.749909823799900,-43.737909823799900,-22.820304828900000,-22.808304828900000
893,-43.737909823799900,-43.725909823799900,-22.820304828900000,-22.808304828900000
894,-43.725909823799900,-43.713909823799900,-22.820304828900000,-22.808304828900000
895,-43.713909823799900,-43.701909823799900,-22.820304828900000,-22.808304828900000
896,-43.701909823799900,-43.689909823799900,-22.820304828900000,-22.808304828900000
897,-43.689909823799900,-43.677909823799900,-22.820304828900000,-22.808304828900000
898,-43.677909823799900,-43.665909823799900,-22.820304828900000,-22.808304828900000
899,-43.665909823799900,-43.653909823799900,-22.820304828900000,-22.808304828900000
900,-43.653909823799900,-43.641909823799900,-22.820304828900000,-22.808304828900000
901,-43.641909823799900,-43.629909823799900,-22.820304828900000,-22.808304828900000
902,-43.629909823799900,-43.617909823799900,-22.820304828900000,-22.808304828900000
903,-43.617909823799900,-43.605909823799900,-22.820304828900000,-22.808304828900000
904,-43.605909823799900,-43.593909823799900,-22.820304828900000,-22.808304828900000
905,-43.593909823799900,-43.581909823799900,-22.820304828900000,-22.808304828900000
906,-43.581909823799900,-43.569909823799900,-22.820304828900000,-22.808304828900000
907,-43.569909823799900,-43.557909823799900,-22.820304828900000,-22.808304828900000
908,-43.557909823799900,-43.545909823799900,-22.820304828900000,-22.808304828900000
909,-43.545909823799900,-43.533909823799900,-22.820304828900000,-22.808304828900000
910,-43.533909823799900,-43.521909823799900,-22.820304828900000,-22.808304828900000
911,-43.521909823799900,-43.509909823799900,-22.820304828900000,-22.808304828900000
912,-43.509909823799900,-43.497909823799900,-22.820304828900000,-22.808304828900000
913,-43.497909823799900,-43.485909823799900,-22.820304828900000,-22.808304828900000
914,-43.485909823799900,-43.473909823799900,-22.820304828900000,-22.808304828900000
915,-43.473909823799900,-43.461909823799900,-22.820304828900000,-22.808304828900000
916,-43.461909823799900,-43.449909823799900,-22.820304828900000,-22.808304828900000
917,-43.449909823799900,-43.437909823799900,-22.820304828900000,-22.808304828900000
918,-43.437909823799900,-43.425909823799900,-22.820304828900000,-22.808304828900000
919,-43.425909823799900,-43.413909823799900,-22.820304828900000,-22.808304828900000
920,-43.413909823799900,-43.401909823799900,-22.820304828900000,-22.808304828900000
921,-43.401909823799900,-43.389909823799900,-22.820304828900000,-22.808304828900000
922,-43.389909823799900,-43.377909823799900,-22.820304828900000,-22.808304828900000
923,-43.377909823799900,-43.365909823799900,-22.820304828900000,-22.808304828900000
924,-43.365909823799900,-43.353909823799900,-22.820304828900000,-22.808304828900000
925,-43.353909823799900,-43.341909823799900,-22.820304828900000,-22.808304828900000
926,-43.341909823799900,-43.329909823799900,-22.820304828900000,-22.808304828900000
927,-43.329909823799900,-43.317909823799900,-22.820304828900000,-22.808304828900000
928,-43.317909823799900,-43.305909823799900,-22.820304828900000,-22.808304828900000
929,-43.305909823799900,-43.293909823799900,-22.820304828900000,-22.808304828900000
930,-43.293909823799900,-43.281909823799900,-22.820304828900000,-22.808304828900000
931,-43.281909823799900,-43.269909823799900,-22.820304828900000,-22.808304828900000
932,-43.269909823799900,-43.257909823799900,-22.820304828900000,-22.808304828900000
933,-43.257909823799900,-43.245909823799900,-22.820304828900000,-22.808304828900000
934,-43.245909823799900,-43.233909823799900,-22.820304828900000,-22.808304828900000
935,-43.233909823799900,-43.221909823799900,-22.820304828900000,-22.808304828900000
936,-43.221909823799900,-43.209909823799900,-22.820304828900000,-22.808304828900000
937,-43.209909823799900,-43.197909823799900,-22.820304828900000,-22.808304828900000
938,-43.197909823799900,-43.185909823799900,-22.820304828900000,-22.808304828900000
939,-43.185909823799900,-43.173909823799900,-22.820304828900000,-22.808304828900000
940,-43.173909823799900,-43.161909823799900,-22.820304828900000,-22.808304828900000
941,-43.161909823799900,-43.149909823799900,-22.820304828900000,-22.808304828900000
942,-43.149909823799900,-43.137909823799900,-22.820304828900000,-22.808304828900000
943,-43.137909823799900,-43.125909823799900,-22.820304828900000,-22.808304828900000
944,-43.125909823799900,-43.113909823799900,-22.820304828900000,-22.808304828900000
945,-43.113909823799900,-43.101909823799900,-22.820304828900000,-22.808304828900000
946,-43.101909823799900,-43.089909823799900,-22.820304828900000,-22.808304828900000
947,-43.089909823799900,-43.077909823799900,-22.820304828900000,-22.808304828900000
948,-43.077909823799900,-43.065909823799900,-22.820304828900000,-22.808304828900000
949,-43.065909823799900,-43.053909823799900,-22.820304828900000,-22.808304828900000
950,-43.053909823799900,-43.041909823799900,-22.820304828900000,-22.808304828900000
951,-43.041909823799900,-43.029909823799900,-22.820304828900000,-22.808304828900000
952,-43.845909823800000,-43.833909823799900,-22.832304828900000,-22.820304828900000
953,-43.833909823799900,-43.821909823799900,-22.832304828900000,-22.820304828900000
954,-43.821909823799900,-43.809909823799900,-22.832304828900000,-22.820304828900000
955,-43.809909823799900,-43.797909823799900,-22.832304828900000,-22.820304828900000
956,-43.797909823799900,-43.785909823799900,-22.832304828900000,-22.820304828900000
957,-43.785909823799900,-43.773909823799900,-22.832304828900000,-22.820304828900000
958,-43.773909823799900,-43.761909823799900,-22.832304828900000,-22.820304828900000
959,-43.761909823799900,-43.749909823799900,-22.832304828900000,-22.820304828900000
960,-43.749909823799900,-43.737909823799900,-22.832304828900000,-22.820304828900000
961,-43.737909823799900,-43.725909823799900,-22.832304828900000,-22.820304828900000
962,-43.725909823799900,-43.713909823799900,-22.832304828900000,-22.820304828900000
963,-43.713909823799900,-43.701909823799900,-22.832304828900000,-22.820304828900000
964,-43.701909823799900,-43.689909823799900,-22.832304828900000,-22.820304828900000
965,-43.689909823799900,-43.677909823799900,-22.832304828900000,-22.820304828900000
966,-43.677909823799900,-43.665909823799900,-22.832304828900000,-22.820304828900000
967,-43.665909823799900,-43.653909823799900,-22.832304828900000,-22.820304828900000
968,-43.653909823799900,-43.641909823799900,-22.832304828900000,-22.820304828900000
969,-43.641909823799900,-43.629909823799900,-22.832304828900000,-22.820304828900000
970,-43.629909823799900,-43.617909823799900,-22.832304828900000,-22.820304828900000
971,-43.617909823799900,-43.605909823799900,-22.832304828900000,-22.820304828900000
972,-43.605909823799900,-43.593909823799900,-22.832304828900000,-22.820304828900000
973,-43.593909823799900,-43.581909823799900,-22.832304828900000,-22.820304828900000
974,-43.581909823799900,-43.569909823799900,-22.832304828900000,-22.820304828900000
975,-43.569909823799900,-43.557909823799900,-22.832304828900000,-22.820304828900000
976,-43.557909823799900,-43.545909823799900,-22.832304828900000,-22.820304828900000
977,-43.545909823799900,-43.533909823799900,-22.832304828900000,-22.820304828900000
978,-43.533909823799900,-43.521909823799900,-22.832304828900000,-22.820304828900000
979,-43.521909823799900,-43.509909823799900,-22.832304828900000,-22.820304828900000
980,-43.509909823799900,-43.497909823799900,-22.832304828900000,-22.820304828900000
981,-43.497909823799900,-43.485909823799900,-22.832304828900000,-22.820304828900000
982,-43.485909823799900,-43.473909823799900,-22.832304828900000,-22.820304828900000
983,-43.473909823799900,-43.461909823799900,-22.832304828900000,-22.820304828900000
984,-43.461909823799900,-43.449909823799900,-22.832304828900000,-22.820304828900000
985,-43.449909823799900,-43.437909823799900,-22.832304828900000,-22.820304828900000
986,-43.437909823799900,-43.425909823799900,-22.832304828900000,-22.820304828900000
987,-43.425909823799900,-43.413909823799900,-22.832304828900000,-22.820304828900000
988,-43.413909823799900,-43.401909823799900,-22.832304828900000,-22.820304828900000
989,-43.401909823799900,-43.389909823799900,-22.832304828900000,-22.820304828900000
